client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total,anomaly_score,is_anomaly,ja4_present,duration_s,bytes_per_packet,bytes_per_s,c2s_to_s2c_ratio,s2c_to_c2s_ratio,is_tls,is_tls_nonstandard_port,timeline_bucket_id,timeline_bucket_s
10.10.20.147,52.162.222.96,50853,443,6,26,11,15,9913,2888,7025,9913,2888,7025,1695915532843193000,1695915533233130000,389937000,2,1,1,25,1,0,11,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,381.269,0.9987581,1,1,0.389937,381.2692307692308,25422.05535766034,0.4111032028469751,2.4324792243767313,1,0,28265258,1695915480
10.10.20.147,10.10.20.20,51061,445,6,28,16,12,8122,5638,2484,8122,5638,2484,1695926332133816000,1695926342881498000,10747682000,2,1,1,27,0,1,18,0,-,0,0,0,-,-,-,290.071,0.07957323,0,1,10.747682,290.07142857142856,755.6978332630237,2.2697262479871174,0.440581766583895,1,1,28265438,1695926280
10.10.20.147,52.109.20.47,50950,443,6,18,7,11,9225,1003,8222,9225,1003,8222,1695921520356754000,1695921521186696000,829942000,2,1,1,17,0,0,6,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,512.5,0.99843746,1,1,0.829942,512.5,11115.234558559514,0.12198978350766237,8.19740777666999,1,0,28265358,1695921480
10.10.20.147,10.10.20.20,64133,53,17,2,1,1,255,85,170,255,85,170,1695915532803816000,1695915532842073000,38257000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,127.5,0.0001252694,0,1,0.038257,127.5,6665.446846328777,0.5,2.0,1,1,28265258,1695915480
10.10.20.147,10.10.20.20,52465,53,17,2,1,1,168,76,92,168,76,92,1695928992444197000,1695928992501848000,57651000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00011885788,0,1,0.057651,84.0,2914.0864859239214,0.8260869565217391,1.2105263157894737,1,1,28265483,1695928980
10.10.20.147,157.245.106.203,50947,443,6,3,3,0,193,193,0,193,193,0,1695921171032697000,1695921171032950000,253000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.0032501456,0,1,0.000253,64.33333333333333,762845.8498023715,193.0,0.0,1,0,28265352,1695921120
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695928069762171000,1695928132778713000,63016542000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.0010728003,0,1,63.016542,110.0,10.47344044996947,660.0,0.0,1,1,28265467,1695928020
10.10.20.147,10.10.20.20,54124,389,17,6,3,3,1491,789,702,1491,789,702,1695916904908494000,1695916904932764000,24270000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,248.5,0.00034282365,0,1,0.02427,248.5,61433.86897404203,1.123931623931624,0.8897338403041825,1,1,28265281,1695916860
10.10.20.147,157.245.106.203,51074,443,6,16,7,9,3157,921,2236,3157,921,2236,1695928992502553000,1695929059826448000,67323895000,2,1,1,15,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,197.312,0.9975447,1,1,67.323895,197.3125,46.89271171847678,0.41189624329159213,2.427795874049946,1,0,28265483,1695928980
10.10.20.147,10.10.20.20,59904,53,17,2,1,1,168,76,92,168,76,92,1695919887485862000,1695919887549305000,63443000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00011885788,0,1,0.063443,84.0,2648.04627776114,0.8260869565217391,1.2105263157894737,1,1,28265331,1695919860
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695919156097947000,1695919217144883000,61046936000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.046936,62.5,8.190419253801698,1.0,1.0,1,0,28265319,1695919140
20.42.73.24,10.10.20.147,443,50908,6,2,2,0,108,108,0,108,108,0,1695917836474751000,1695917836562583000,87832000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0018355472,0,1,0.087832,54.0,1229.6201839876128,108.0,0.0,1,1,28265297,1695917820
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695916009135641000,1695916012183071000,3047430000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.04743,110.0,108.28796723796773,330.0,0.0,1,1,28265266,1695915960
10.10.20.147,10.10.20.20,54188,53,17,2,1,1,298,90,208,298,90,208,1695915529742982000,1695915529800842000,57860000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,149.0,0.00011288314,0,1,0.05786,149.0,5150.362945039751,0.4326923076923077,2.311111111111111,1,1,28265258,1695915480
10.10.20.147,157.245.106.203,50854,443,6,14,6,8,3014,832,2182,3014,832,2182,1695915638835093000,1695915706890770000,68055677000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,68.055677,215.28571428571428,44.28726790859783,0.38130155820348305,2.6225961538461537,1,0,28265260,1695915600
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695912896720483000,1695912896720483000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.0,0.002644588,0,1,0.0,243.0,0.0,243.0,0.0,1,1,28265214,1695912840
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695915529130707000,1695915544165449000,15034742000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.0,0.0014758334,0,1,15.034742,179.0,71.43454806208182,1074.0,0.0,1,1,28265258,1695915480
10.10.20.147,10.10.20.20,52424,53,17,2,1,1,338,131,207,338,131,207,1695917229952192000,1695917229952527000,335000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,169.0,0.00043989782,0,1,0.000335,169.0,1008955.2238805969,0.6328502415458938,1.5801526717557253,1,1,28265287,1695917220
10.10.20.147,10.10.20.255,137,137,17,3,3,0,276,276,0,276,276,0,1695917234606996000,1695917236167852000,1560856000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,92.0,0.000973528,0,1,1.560856,92.0,176.8260492960273,276.0,0.0,1,1,28265287,1695917220
10.10.20.147,20.189.173.1,50942,443,6,1,1,0,54,54,0,54,54,0,1695920034475927000,1695920034475927000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265333,1695919980
10.10.20.147,224.0.0.252,60223,5355,17,1,1,0,75,75,0,75,75,0,1695922729432654000,1695922729432654000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.0,0.001681057,0,1,0.0,75.0,0.0,75.0,0.0,1,1,28265378,1695922680
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695926329645390000,1695926329645613000,223000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.0,0.00063867134,0,1,0.000223,86.0,771300.4484304932,172.0,0.0,1,1,28265438,1695926280
10.10.20.147,23.222.241.145,50895,443,6,1,1,0,54,54,0,54,54,0,1695917060143304000,1695917060143304000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265284,1695917040
10.10.20.147,20.189.173.2,50850,443,6,1,1,0,54,54,0,54,54,0,1695915639934004000,1695915639934004000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265260,1695915600
141.98.80.158,10.10.20.147,443,50985,6,2,1,1,108,54,54,108,54,54,1695923855505207000,1695923855505417000,210000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9354991,1,1,0.00021,54.0,514285.71428571426,1.0,1.0,1,1,28265397,1695923820
131.253.33.239,10.10.20.147,443,50867,6,2,1,1,108,54,54,108,54,54,1695916905057411000,1695916905057435000,24000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.0,0.96761256,1,1,2.4e-05,54.0,4500000.0,1.0,1.0,1,1,28265281,1695916860
10.10.20.147,10.10.20.20,50962,53,17,2,1,1,308,154,154,308,154,154,1695915529129928000,1695915529131161000,1233000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.0,0.00033189222,0,1,0.001233,154.0,249797.24249797245,1.0,1.0,1,1,28265258,1695915480
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695928932096570000,1695928992518652000,60422082000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.422082,62.5,8.275120344247654,1.0,1.0,1,0,28265482,1695928920
10.10.20.147,10.10.20.20,50872,389,6,16,8,8,6748,2778,3970,6748,2778,3970,1695916904939229000,1695916904943187000,3958000,2,1,1,15,0,1,7,0,-,0,0,0,-,-,-,421.75,0.22634242,0,1,0.003958,421.75,1704901.465386559,0.6997481108312342,1.4290856731461483,1,1,28265281,1695916860
10.10.20.147,141.98.80.158,50989,443,6,29,15,14,13935,5933,8002,13935,5933,8002,1695923876156956000,1695923877190152000,1033196000,2,1,1,28,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,480.517,0.9987513,1,1,1.033196,480.51724137931035,13487.276373505123,0.7414396400899775,1.3487274565986853,1,0,28265397,1695923820
10.10.20.20,10.10.20.147,389,50834,6,1,1,0,54,54,0,54,54,0,1695913769473445000,1695913769473445000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,1,28265229,1695913740
10.10.20.147,224.0.0.251,5353,5353,17,2,2,0,172,172,0,172,172,0,1695915529127911000,1695915529128147000,236000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.0,0.00063867134,0,1,0.000236,86.0,728813.5593220339,172.0,0.0,1,1,28265258,1695915480
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695927169697165000,1695927232776761000,63079596000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.0010728003,0,1,63.079596,110.0,10.462971259359366,660.0,0.0,1,1,28265452,1695927120
52.185.211.133,10.10.20.147,443,51031,6,2,2,0,108,108,0,108,108,0,1695924797078516000,1695924797136627000,58111000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0017398769,0,1,0.058111,54.0,1858.512157767032,108.0,0.0,1,1,28265413,1695924780
10.10.20.147,10.10.20.20,50851,445,6,27,16,11,8068,5638,2430,8068,5638,2430,1695915531717036000,1695915542476586000,10759550000,2,1,1,26,0,1,18,0,-,0,0,0,-,-,-,298.815,0.23372817,0,1,10.75955,298.81481481481484,749.8454861030433,2.320164609053498,0.43100390209294076,1,1,28265258,1695915480
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695922296652820000,1695922357245620000,60592800000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.5928,62.5,8.251805495042316,1.0,1.0,1,0,28265371,1695922260
10.10.20.147,141.98.80.158,50993,443,6,1,1,0,54,54,0,54,54,0,1695923895086183000,1695923895086183000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265398,1695923880
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695915323929998000,1695915384272809000,60342811000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.342811,62.5,8.285991184600267,1.0,1.0,1,0,28265255,1695915300
10.10.20.147,10.10.20.20,63337,53,17,2,1,1,257,89,168,257,89,168,1695912833996356000,1695912833996790000,434000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.5,0.000477263,0,1,0.000434,128.5,592165.8986175115,0.5297619047619048,1.8876404494382022,1,1,28265213,1695912780
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695915444242590000,1695915504711072000,60468482000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.468482,62.5,8.268770497661906,1.0,1.0,1,0,28265257,1695915420
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695915349164448000,1695915352179920000,3015472000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.015472,110.0,109.43560411106454,330.0,0.0,1,1,28265255,1695915300
10.10.20.147,10.10.20.20,52438,53,17,2,1,1,257,89,168,257,89,168,1695924529522488000,1695924529522907000,419000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.5,0.000477263,0,1,0.000419,128.5,613365.1551312649,0.5297619047619048,1.8876404494382022,1,1,28265408,1695924480
10.10.20.147,52.168.112.66,50977,443,6,1,1,0,54,54,0,54,54,0,1695923634935129000,1695923634935129000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265393,1695923580
157.245.106.203,10.10.20.147,443,50849,6,2,2,0,108,108,0,108,108,0,1695915403787436000,1695915403787515000,79000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.004593785,0,1,7.9e-05,54.0,1367088.6075949369,108.0,0.0,1,1,28265256,1695915360
10.10.20.147,157.245.106.203,50849,443,6,3,3,0,193,193,0,193,193,0,1695915403787148000,1695915403787361000,213000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.0009432475,0,1,0.000213,64.33333333333333,906103.2863849765,193.0,0.0,1,0,28265256,1695915360
10.10.20.147,13.107.22.239,50878,443,6,1,1,0,54,54,0,54,54,0,1695916929802074000,1695916929802074000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265282,1695916920
10.10.20.147,157.245.106.203,50916,443,6,3,3,0,193,193,0,193,193,0,1695918443367261000,1695918443367503000,242000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.0032501456,0,1,0.000242,64.33333333333333,797520.6611570248,193.0,0.0,1,0,28265307,1695918420
10.10.20.147,10.10.20.20,50961,389,6,1,1,0,54,54,0,54,54,0,1695921838843086000,1695921838843086000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.0,0.037430726,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265363,1695921780
10.10.20.20,10.10.20.147,389,50961,6,1,1,0,54,54,0,54,54,0,1695921838843230000,1695921838843230000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.0,0.05866665,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265363,1695921780
10.10.20.147,157.245.106.203,50849,443,6,14,6,8,3014,832,2182,3014,832,2182,1695915336419719000,1695915403786843000,67367124000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.367124,215.28571428571428,44.73992388334701,0.38130155820348305,2.6225961538461537,1,0,28265255,1695915300
10.10.20.147,10.10.20.20,50871,389,6,19,10,9,7327,3374,3953,7327,3374,3953,1695916904933076000,1695916904943571000,10495000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,385.632,0.40894338,1,1,0.010495,385.63157894736844,698141.9723677941,0.8535289653427777,1.1716064018968584,1,1,28265281,1695916860
10.10.20.147,224.0.0.252,57278,5355,17,1,1,0,75,75,0,75,75,0,1695921829391284000,1695921829391284000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.0,0.001681057,0,1,0.0,75.0,0.0,75.0,0.0,1,1,28265363,1695921780
10.10.20.147,10.10.20.20,58983,53,17,2,1,1,168,76,92,168,76,92,1695915336397823000,1695915336418984000,21161000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.0,0.00013301036,0,1,0.021161,84.0,7939.133311280186,0.8260869565217391,1.2105263157894737,1,1,28265255,1695915300
10.10.20.147,40.126.7.35,50852,443,6,3,3,0,193,193,0,193,193,0,1695915532707263000,1695915532707800000,537000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333,0.002933777,0,1,0.000537,64.33333333333333,359404.0968342644,193.0,0.0,1,0,28265258,1695915480
10.10.20.147,157.245.106.203,50838,443,6,1,1,0,54,54,0,54,54,0,1695914193026312000,1695914193026312000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265236,1695914160
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695915229161978000,1695915232225654000,3063676000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.063676,110.0,107.71373996466988,330.0,0.0,1,1,28265253,1695915180
10.10.20.147,10.10.20.20,62370,53,17,2,1,1,309,117,192,309,117,192,1695917237012153000,1695917237018577000,6424000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.5,0.0001252694,0,1,0.006424,154.5,48100.871731008716,0.609375,1.641025641025641,1,1,28265287,1695917220
10.10.20.147,23.221.22.208,50888,443,6,1,1,0,54,54,0,54,54,0,1695916929727378000,1695916929727378000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265282,1695916920
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695914598054801000,1695914661741293000,63686492000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,63.686492,62.5,7.8509584104585315,1.0,1.0,1,0,28265243,1695914580
10.10.20.147,10.10.20.20,57811,53,17,2,1,1,232,78,154,232,78,154,1695916912838521000,1695916912838967000,446000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.00062252535,0,1,0.000446,116.0,520179.3721973094,0.5064935064935064,1.9743589743589745,1,1,28265281,1695916860
10.10.20.147,141.98.80.158,51012,443,6,29,13,16,14063,5825,8238,14063,5825,8238,1695923946631203000,1695923947643582000,1012379000,2,1,1,28,1,0,10,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,484.931,0.9989329,1,1,1.012379,484.9310344827586,13891.04278140894,0.7070890992959457,1.4142489270386267,1,0,28265399,1695923940
10.10.20.147,157.245.106.203,50824,443,6,14,6,8,3014,832,2182,3014,832,2182,1695912906851290000,1695912974172974000,67321684000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286,0.9967347,1,1,67.321684,215.28571428571428,44.77012191198307,0.38130155820348305,2.6225961538461537,1,0,28265215,1695912900
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695920850159593000,1695920911191185000,61031592000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,61.031592,62.5,8.192478413474777,1.0,1.0,1,0,28265347,1695920820
10.10.20.147,141.98.80.158,50983,443,6,2,2,0,108,108,0,108,108,0,1695923845256572000,1695923845256916000,344000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.0,0.007628968,0,1,0.000344,54.0,313953.488372093,108.0,0.0,1,0,28265397,1695923820
10.10.20.20,10.10.20.147,49686,51019,6,2,2,0,108,108,0,108,108,0,1695923970718582000,1695923970718641000,59000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.0,0.003075063,0,1,5.9e-05,54.0,1830508.4745762714,108.0,0.0,1,1,28265399,1695923940
10.10.20.20,10.10.20.147,49686,51051,6,2,2,0,108,108,0,108,108,0,1695925787188611000,1695925787188775000,164000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.0,0.0026488048,0,1,0.000164,54.0,658536.5853658536,108.0,0.0,1,1,28265429,1695925740
10.10.20.147,224.0.0.251,5353,5353,17,4,4,0,344,344,0,344,344,0,1695912829003678000,1695912829007177000,3499000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,86.0,0.00036104716,0,1,0.003499,86.0,98313.80394398399,344.0,0.0,1,1,28265213,1695912780
10.10.20.147,10.10.20.20,62346,53,17,2,1,1,232,78,154,232,78,154,1695912699267145000,1695912699267480000,335000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.0,0.000595686,0,1,0.000335,116.0,692537.3134328357,0.5064935064935064,1.9743589743589745,1,1,28265211,1695912660
72.21.81.240,10.10.20.147,80,50846,6,2,2,0,108,108,0,108,108,0,1695914757568552000,1695914757609427000,40875000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.0,0.0016466711,0,1,0.040875,54.0,2642.201834862385,108.0,0.0,1,1,28265245,1695914700
10.10.20.147,10.10.20.20,50823,445,6,25,14,11,7568,5406,2162,7568,5406,2162,1695912831579674000,1695912842294503000,10714829000,2,1,1,24,0,1,16,0,-,0,0,0,-,-,-,302.72,0.24763416,0,1,10.714829,302.72,706.3108519977313,2.5004625346901017,0.39992600813910467,1,1,28265213,1695912780
10.10.20.147,10.10.20.20,63539,53,17,2,1,1,227,76,151,227,76,151,1695919824671895000,1695919824672172000,277000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.5,0.000595686,0,1,0.000277,113.5,819494.5848375451,0.5033112582781457,1.986842105263158,1,1,28265330,1695919800
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695916789210743000,1695916792271397000,3060654000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.060654,110.0,107.82009335259718,330.0,0.0,1,1,28265279,1695916740
10.10.20.147,10.10.20.20,50813,49669,6,1,1,0,54,54,0,54,54,0,1695912580006315000,1695912580006315000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265209,1695912540
10.10.20.147,141.98.80.158,51023,443,6,1,1,0,54,54,0,54,54,0,1695923968725519000,1695923968725519000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265399,1695923940
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695914210561797000,1695914330544470000,119982673000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.001116278,0,1,119.982673,110.0,3.66719617923498,440.0,0.0,1,1,28265236,1695914160
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695917809253605000,1695917812284443000,3030838000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.0,0.00096815673,0,1,3.030838,110.0,108.88077818741878,330.0,0.0,1,1,28265296,1695917760
10.10.20.147,20.42.65.88,50841,443,6,1,1,0,54,54,0,54,54,0,1695914637492923000,1695914637492923000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,0,28265243,1695914580
23.222.241.145,10.10.20.147,443,50972,6,1,1,0,54,54,0,54,54,0,1695930238138677000,1695930238138677000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.0,0.059042837,0,1,0.0,54.0,0.0,54.0,0.0,1,1,28265503,1695930180
23.218.232.186,10.10.20.147,443,50876,6,3,2,1,186,132,54,186,132,54,1695916929362153000,1695916929771287000,409134000,0,0,0,3,0,1,1,0,-,0,0,0,-,-,-,62.0,0.9559921,1,1,0.409134,62.0,454.61878015515697,2.4444444444444446,0.4090909090909091,1,1,28265282,1695916920
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695922537589534000,1695922598434446000,60844912000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.844912,62.5,8.21761398882457,1.0,1.0,1,0,28265375,1695922500
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695912670046251000,1695912730513728000,60467477000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.467477,62.5,8.268907928802784,1.0,1.0,1,0,28265211,1695912660
10.10.20.147,157.245.106.203,50860,443,6,4,3,1,247,193,54,247,193,54,1695916618041312000,1695916618041576000,264000,0,0,0,4,1,0,1,0,-,0,0,0,-,-,-,61.75,0.045544043,0,1,0.000264,61.75,935606.0606060605,3.574074074074074,0.27979274611398963,1,0,28265276,1695916560
10.10.20.147,20.44.239.154,50807,443,6,1,1,0,54,54,0,54,54,0,1695912555597350000,1695912555597350000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265209,1695912540
10.10.20.147,141.98.80.158,51016,443,6,1,1,0,54,54,0,54,54,0,1695923958133205000,1695923958133205000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.0,0.9561342,1,1,0.0,54.0,0.0,54.0,0.0,1,0,28265399,1695923940
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695913031710943000,1695913092069046000,60358103000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.5,0.029189369,0,1,60.358103,62.5,8.28389189103574,1.0,1.0,1,0,28265217,1695913020
10.10.20.147,10.10.20.20,57079,53,17,2,1,1,227,76,151,227,76,151,1695921624863812000,1695921624907420000,43608000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.5,0.00012998794,0,1,0.043608,113.5,5205.46688680976,0.5033112582781457,1.986842105263158,1,1,28265360,1695921600
157.245.106.203,10.10.20.147,443,50964,6,2,2,0,108,108,0,108,108,0,1695922078407544000,1695922078407573000,29000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.0,0.011105437,0,1,2.9e-05,54.0,3724137.9310344825,108.0,0.0,1,1,28265367,1695922020
10.10.20.147,172.86.75.88,50795,443,6,11,6,5,910,602,308,910,602,308,1695912307880574000,1695912369431389000,61550815000,2,1,1,10,0,0,4,0,-,0,0,0,-,-,-,82.727,0.038262825,0,1,61.550815,82.72727272727273,14.784532097584735,1.9545454545454546,0.5116279069767442,1,0,28265205,1695912300
