client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total
10.10.20.147,10.10.20.20,51045,389,6,1,1,0,54,54,0,54,54,0,1695925438863383000,1695925438863383000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,61027,389,17,2,1,1,497,263,234,497,263,234,1695925438726621000,1695925438726926000,305000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,248.500
10.10.20.147,10.10.20.20,61026,53,17,2,1,1,315,125,190,315,125,190,1695925438725644000,1695925438726005000,361000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,157.500
10.10.20.147,10.10.20.20,49581,53,17,2,1,1,315,89,226,315,89,226,1695925434210678000,1695925434333343000,122665000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,157.500
10.10.20.147,10.10.20.20,51040,445,6,24,14,10,7514,5406,2108,7514,5406,2108,1695925432106765000,1695925442883674000,10776909000,2,1,1,23,0,1,16,0,-,0,0,0,-,-,-,313.083
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695925429613408000,1695925444617274000,15003866000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
157.245.106.203,10.10.20.147,443,51039,6,2,2,0,108,108,0,108,108,0,1695925411733170000,1695925411733232000,62000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,49669,51050,6,2,2,0,108,108,0,108,108,0,1695925807189254000,1695925807189319000,65000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,59964,389,17,2,1,1,540,306,234,540,306,234,1695925772624589000,1695925772624925000,336000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,270.000
10.10.20.147,157.245.106.203,51039,443,6,3,3,0,193,193,0,193,193,0,1695925411732601000,1695925411733110000,509000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695925369615167000,1695925432646540000,63031373000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,157.245.106.203,51039,443,6,14,6,8,3018,836,2182,3018,836,2182,1695925344449564000,1695925411732057000,67282493000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.571
10.10.20.147,10.10.20.20,56826,53,17,2,1,1,168,76,92,168,76,92,1695925343518712000,1695925344448518000,929806000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,10.10.20.20,51036,135,6,1,1,0,54,54,0,54,54,0,1695925305658956000,1695925305658956000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51037,49669,6,1,1,0,54,54,0,54,54,0,1695925305658891000,1695925305658891000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,60850,53,17,2,1,1,257,89,168,257,89,168,1695928129745854000,1695928129746149000,295000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.500
10.10.20.20,10.10.20.147,49669,51037,6,2,2,0,108,108,0,108,108,0,1695925305658680000,1695925305658771000,91000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,54672,53,17,2,1,1,257,89,168,257,89,168,1695929029670804000,1695929029671171000,367000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.500
10.10.20.147,10.10.20.20,54119,53,17,2,1,1,227,76,151,227,76,151,1695928825601192000,1695928825646032000,44840000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.20,10.10.20.147,135,51036,6,2,2,0,108,108,0,108,108,0,1695925305658677000,1695925305658845000,168000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51037,49669,6,13,8,5,2222,1368,854,2222,1368,854,1695925294821723000,1695925305658420000,10836697000,2,1,1,12,1,0,8,0,-,0,0,0,-,-,-,170.923
10.10.20.147,239.255.255.250,51267,1900,17,3,3,0,537,537,0,537,537,0,1695925290704838000,1695925296737211000,6032373000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
10.10.20.147,10.10.20.20,64061,53,17,2,1,1,227,76,151,227,76,151,1695925225347960000,1695925225389956000,41996000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,10.10.20.20,56087,53,17,2,1,1,232,78,154,232,78,154,1695925225347112000,1695925225347509000,397000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695925194548154000,1695925254909035000,60360881000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695925129597432000,1695925132646647000,3049215000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,157.245.106.203,51032,443,6,1,1,0,54,54,0,54,54,0,1695925105142153000,1695925105142153000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695925073464039000,1695925134584342000,61120303000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,157.245.106.203,51032,443,6,14,7,7,2987,890,2097,2987,890,2097,1695925038126579000,1695925103996208000,65869629000,2,1,1,13,1,0,6,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,213.357
10.10.20.147,10.10.20.20,56877,53,17,2,1,1,168,76,92,168,76,92,1695925038073381000,1695925038125664000,52283000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695925009556081000,1695925012632118000,3076037000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
157.245.106.203,10.10.20.147,443,51030,6,2,2,0,108,108,0,108,108,0,1695924803140094000,1695924803140119000,25000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,52.185.211.133,51031,443,6,1,1,0,54,54,0,54,54,0,1695924797136959000,1695924797136959000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,52.185.211.133,51031,443,6,22,10,12,6966,1989,4977,6966,1989,4977,1695924796758021000,1695924797078348000,320327000,2,1,1,21,1,0,10,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,316.636
10.10.20.147,10.10.20.20,59962,53,17,2,1,1,194,89,105,194,89,105,1695925772288652000,1695925772288919000,267000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,97.000
10.10.20.147,157.245.106.203,51030,443,6,14,6,8,3018,836,2182,3018,836,2182,1695924735898632000,1695924803139322000,67240690000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.571
10.10.20.20,10.10.20.147,389,50915,6,1,1,0,54,54,0,54,54,0,1695918238647550000,1695918238647550000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,20.189.173.5,50825,443,6,1,1,0,54,54,0,54,54,0,1695912936854065000,1695912936854065000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50858,445,6,25,14,11,7568,5406,2162,7568,5406,2162,1695916431735150000,1695916442546594000,10811444000,2,1,1,24,0,1,16,0,-,0,0,0,-,-,-,302.720
10.10.20.147,10.10.20.20,54388,53,17,2,1,1,194,89,105,194,89,105,1695923631998051000,1695923631998578000,527000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,97.000
10.10.20.147,23.222.241.142,50897,443,6,26,12,14,8171,1106,7065,8171,1106,7065,1695916938396348000,1695916958868875000,20472527000,2,1,1,25,1,0,11,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,314.269
10.10.20.147,224.0.0.252,51212,5355,17,1,1,0,75,75,0,75,75,0,1695918229236629000,1695918229236629000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918188773332000,1695918249150466000,60377134000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.1,137,137,17,6,6,0,660,660,0,660,660,0,1695918169319525000,1695918232241875000,62922350000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
141.98.80.158,10.10.20.147,443,51003,6,2,1,1,108,54,54,108,54,54,1695923930488702000,1695923930488898000,196000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50910,443,6,3,3,0,193,193,0,193,193,0,1695918140773797000,1695918140774094000,297000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918066630577000,1695918128818771000,62188194000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,61685,53,17,2,1,1,168,76,92,168,76,92,1695927465828645000,1695927465833319000,4674000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
157.245.106.203,10.10.20.147,443,50935,6,2,2,0,108,108,0,108,108,0,1695919350141404000,1695919350141524000,120000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695918049301928000,1695918052334163000,3032235000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,224.0.0.252,49349,5355,17,1,1,0,75,75,0,75,75,0,1695920929362743000,1695920929362743000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,75.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695917946113678000,1695918006677442000,60563764000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695917940249172000,1695917940249172000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
10.10.20.147,20.50.201.200,50816,443,6,1,1,0,54,54,0,54,54,0,1695912666957695000,1695912666957695000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,63621,53,17,2,1,1,291,86,205,291,86,205,1695912629422226000,1695912629579603000,157377000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,145.500
10.10.20.147,192.229.211.108,51046,80,6,1,1,0,54,54,0,54,54,0,1695925558514321000,1695925558514321000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,58497,53,17,2,1,1,170,77,93,170,77,93,1695923830979816000,1695923831027875000,48059000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,85.000
10.10.20.147,20.42.73.24,50908,443,6,1,1,0,54,54,0,54,54,0,1695917836563047000,1695917836563047000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,192.229.211.108,51067,80,6,1,1,0,54,54,0,54,54,0,1695927354932958000,1695927354932958000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695917825143344000,1695917886144755000,61001411000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,192.229.211.108,51067,80,6,8,5,3,1506,603,903,1506,603,903,1695927294802325000,1695927354888906000,60086581000,2,1,1,7,1,0,2,0,-,0,0,0,-,-,-,188.250
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695917704830456000,1695917765205148000,60374692000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
157.245.106.203,10.10.20.147,443,50905,6,2,2,0,108,108,0,108,108,0,1695917528215319000,1695917528215409000,90000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
52.168.112.66,10.10.20.147,443,50958,6,2,2,0,108,108,0,108,108,0,1695921834386304000,1695921834481416000,95112000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
104.21.37.7,10.10.20.147,443,50784,6,2,2,0,108,108,0,108,108,0,1695912168623849000,1695912168665727000,41878000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,59736,53,17,2,1,1,168,76,92,168,76,92,1695917460875123000,1695917460882541000,7418000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695921574420133000,1695921634843810000,60423677000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,239.255.255.250,51267,1900,17,6,6,0,1074,1074,0,1074,1074,0,1695917329216897000,1695917344249282000,15032385000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,179.000
10.10.20.147,23.222.241.145,50895,443,6,1,1,0,54,54,0,54,54,0,1695923622838730000,1695923622838730000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
